source_row,targetid,split
22397,39628378717816918,train
22408,39628378734594689,train
22388,39628378751371005,train
22387,39628378751374115,train
22457,39628378826867851,train
22462,39628378835257440,train
22469,39628378852034514,train
32061,39628379099499889,train
30987,39628379103691112,train
30990,39628379112079722,train
32067,39628379112079722,train
32066,39628379112080166,train
32065,39628379112080614,train
32071,39628379120468690,train
30993,39628379120469753,train
32072,39628379120469753,train
32077,39628379120472457,train
30126,39628379120472741,train
32076,39628379120472741,train
32075,39628379124664043,train
30121,39628379124666296,train
32029,39628379124666296,train
32034,39628379128858592,train
32033,39628379133054406,train
5720,39628379133054420,train
30977,39628379133054420,train
32042,39628379141439548,train
28816,39628383335744153,train
28819,39628383352521753,train
6935,39628383356717696,train
28796,39628383360913962,train
6938,39628383381883752,train
28802,39628383381883752,train
6929,39628383407051683,train
6930,39628383411243191,train
6965,39628383428023067,train
28862,39628383428023299,train
27949,39628383469961351,train
27920,39628383495128468,train
27970,39628383503518649,train
28061,39628383671288206,train
22414,39628384182995551,train
22416,39628384187189902,train
22410,39628384195579138,train
22409,39628384199771921,train
22394,39628384224939351,train
22393,39628384224939965,train
22496,39628384292048166,train
22497,39628384292048926,train
22473,39628384308825861,train
22467,39628384317211929,train
29944,39628384560482943,train
31002,39628384568870535,train
31000,39628384568870540,train
32088,39628384568870540,train
31004,39628384568870542,train
30991,39628384577260677,train
30128,39628384585649940,train
30998,39628384585649940,train
32083,39628384585649940,train
32030,39628384598229171,train
32032,39628384598230307,train
28815,39628388800924045,train
28822,39628388805118488,train
6934,39628388821893514,train
28797,39628388821893514,train
6937,39628388826088043,train
6936,39628388826088056,train
28799,39628388826088056,train
6942,39628388826089633,train
6941,39628388859645049,train
28804,39628388859645049,train
28794,39628388863836771,train
27956,39628388935140510,train
27979,39628388964500116,train
27981,39628388964502075,train
27969,39628388968697750,train
28079,39628389060968841,train
6715,39628389069358898,train
28055,39628389111301458,train
28054,39628389111302748,train
28056,39628389115497412,train
28062,39628389128081958,train
22398,39628389597844088,train
22415,39628389639785284,train
22383,39628389669147361,train
22386,39628389673339628,train
22385,39628389673340182,train
22498,39628389748836965,train
22463,39628389757225468,train
22475,39628389778195938,train
22468,39628389778196112,train
32070,39628390034049699,train
32081,39628390038245307,train
30995,39628390038245371,train
30129,39628390042439850,train
30999,39628390042439850,train
32085,39628390042439850,train
30996,39628390046633454,train
32082,39628390050826450,train
30130,39628390050827587,train
32086,39628390050827587,train
32039,39628390050828188,train
28820,39628394257711391,train
28807,39628394274490308,train
28809,39628394287072207,train
28806,39628394299654285,train
28868,39628394341598999,train
28867,39628394345793353,train
27960,39628394375153348,train
27976,39628394421292671,train
27972,39628394429681737,train
27971,39628394429682085,train
27973,39628394433876388,train
27986,39628394438068571,train
27914,39628394467429337,train
28080,39628394492596521,train
6716,39628394500982750,train
28078,39628394517760599,train
28058,39628394559701648,train
28060,39628394568093825,train
28059,39628394568095554,train
22401,39628395037854293,train
22417,39628395088183834,train
22418,39628395088185327,train
22471,39628395205626235,train
22474,39628395222401373,train
22476,39628395247568219,train
29945,39628395465675169,train
30132,39628395465675169,train
31001,39628395469868446,train
32087,39628395474062614,train
30133,39628395478256117,train
32089,39628395478256117,train
32090,39628395478258052,train
32084,39628395482450901,train
30127,39628395486642732,train
32079,39628395486642732,train
30997,39628395490837020,train
6946,39628399680952391,train
28832,39628399697728361,train
28803,39628399727087062,train
28805,39628399735477079,train
28898,39628399748056269,train
6979,39628399748058787,train
28875,39628399764834212,train
28871,39628399777419464,train
27958,39628399823553666,train
28003,39628399823557623,train
27978,39628399844524868,train
6701,39628399848722541,train
27983,39628399852915715,train
27975,39628399861304653,train
27915,39628399903248945,train
27916,39628399907439145,train
28057,39628399987134330,train
28063,39628400008105590,train
22405,39628400486255724,train
22391,39628400557559520,train
22503,39628400607891323,train
22502,39628400616276038,train
22499,39628400620473885,train
22501,39628400620474177,train
22500,39628400624667571,train
22477,39628400691773593,train
32091,39628400909878058,train
28825,39628405104184019,train
28830,39628405133543710,train
28831,39628405133543975,train
28874,39628405183874320,train
28870,39628405200650573,train
28869,39628405200651391,train
28872,39628405200653555,train
28879,39628405204848690,train
6971,39628405217432599,train
6700,39628405225817820,train
27964,39628405225817820,train
27961,39628405230012952,train
27967,39628405238403885,train
27957,39628405242597984,train
28004,39628405250982989,train
6707,39628405255177897,train
28001,39628405255177897,train
6706,39628405259372603,train
27984,39628405292925698,train
28072,39628405422953573,train
28069,39628405431337041,train
28064,39628405431340168,train
28067,39628405435534481,train
28068,39628405439728265,train
22480,39628406106622494,train
22478,39628406110818295,train
30131,39628406324724316,train
28824,39628410514834697,train
28828,39628410535805766,train
6948,39628410540001248,train
6947,39628410540001257,train
6950,39628410548388983,train
28900,39628410573559397,train
27962,39628410644859154,train
27966,39628410644860025,train
27965,39628410649051923,train
27998,39628410661638392,train
27999,39628410665828663,train
27985,39628410703580536,train
27987,39628410703580553,train
27989,39628410716160340,train
27917,39628410732940696,train
28071,39628410837797253,train
28065,39628410850383084,train
28066,39628410862962056,train
22404,39628411320142141,train
22403,39628411320142655,train
22479,39628411508883610,train
22482,39628411513082369,train
29948,39628411706018273,train
29946,39628411735377714,train
28827,39628415917099390,train
28826,39628415921292831,train
6952,39628415925489122,train
28837,39628415950655601,train
28899,39628415980017688,train
28901,39628415992600228,train
6980,39628415996789526,train
6981,39628415996789606,train
28876,39628416000984682,train
6968,39628416009373499,train
28888,39628416009374744,train
28894,39628416013568319,train
27963,39628416042929984,train
28015,39628416055510478,train
6717,39628416139398545,train
22402,39628416714018886,train
22512,39628416852430395,train
30141,39628416911152985,train
22484,39628416923732717,train
30139,39628416923732717,train
30383,39628417099892721,train
29947,39628417099893830,train
30134,39628417104086634,train
28845,39628421294195631,train
28844,39628421294197708,train
28846,39628421306778404,train
6951,39628421336142083,train
28836,39628421336142083,train
6982,39628421390666782,train
6975,39628421407446325,train
28017,39628421432612358,train
28014,39628421453578482,train
28000,39628421453579692,train
28022,39628421453581422,train
28009,39628421457773469,train
6708,39628421461969980,train
6710,39628421466163984,train
28006,39628421466163984,train
6709,39628421474552950,train
27992,39628421512303279,train
28274,39628422078533222,train
22420,39628422120476638,train
22514,39628422212751464,train
22516,39628422216944529,train
22523,39628422229528243,train
30142,39628422309218104,train
30135,39628422317609660,train
30137,39628422325995634,train
30138,39628422330189690,train
28847,39628426675491918,train
28848,39628426683875815,train
6953,39628426688072652,train
28833,39628426709045845,train
28887,39628426771957218,train
28885,39628426776153699,train
6972,39628426792929489,train
28882,39628426801321155,train
28010,39628426813899449,train
28012,39628426818093957,train
28016,39628426822288324,train
28020,39628426826484374,train
28005,39628426830680392,train
28029,39628426847455621,train
28030,39628426847457754,train
28027,39628426851647953,train
6711,39628426851649026,train
27991,39628426881008351,train
6718,39628426906176648,train
28090,39628426935534678,train
28085,39628426952312282,train
28077,39628427019422262,train
28273,39628427447239156,train
28279,39628427480794226,train
22419,39628427489184111,train
22524,39628427606622539,train
22510,39628427623400814,train
22505,39628427635987185,train
22506,39628427640181766,train
22507,39628427644373437,train
30143,39628427686316886,train
30136,39628427703094154,train
28842,39628432060975903,train
28835,39628432073557771,train
28834,39628432077751267,train
6984,39628432115499723,train
6983,39628432115504180,train
6977,39628432136476395,train
6976,39628432144860346,train
28886,39628432144860346,train
28897,39628432149058605,train
28896,39628432153247857,train
28883,39628432161640209,train
28920,39628432170029278,train
28918,39628432174221965,train
28013,39628432182608170,train
28023,39628432190999604,train
28024,39628432207778066,train
28032,39628432211971530,train
28028,39628432211972076,train
28031,39628432216164798,train
27996,39628432228745423,train
6721,39628432253913954,train
28127,39628432258105813,train
28086,39628432266497776,train
28089,39628432287470542,train
28099,39628432341991861,train
28074,39628432379741792,train
28261,39628432690121274,train
28275,39628432811754015,train
28280,39628432845309114,train
28278,39628432845311715,train
22517,39628432945974909,train
22519,39628432950169840,train
22515,39628432954363648,train
22509,39628432971141485,train
22508,39628433000497491,train
28856,39628437387740156,train
6957,39628437391936011,train
28849,39628437396134350,train
28843,39628437408716761,train
6956,39628437425489869,train
28840,39628437425489869,train
28895,39628437492598636,train
28919,39628437513572151,train
28916,39628437526154265,train
28021,39628437542933444,train
27994,39628437580677859,train
27993,39628437584873602,train
28123,39628437614232216,train
28091,39628437651981080,train
28084,39628437668760371,train
28083,39628437672955526,train
28295,39628438029472042,train
28263,39628438058830155,train
28265,39628438063025308,train
22518,39628438289519759,train
30145,39628438406956627,train
28858,39628442718700678,train
6961,39628442743870993,train
28841,39628442752256226,train
6978,39628442840339195,train
28026,39628442899056036,train
28025,39628442899056924,train
28033,39628442899057739,train
28034,39628442899058018,train
28035,39628442903251385,train
28039,39628442911641386,train
27995,39628442915835004,train
6703,39628442920030131,train
6704,39628442924221412,train
28140,39628442928418320,train
28124,39628442932613389,train
28125,39628442940998709,train
28096,39628442966167397,train
28092,39628442982943333,train
28076,39628443066827763,train
28073,39628443071021248,train
28298,39628443364625854,train
28299,39628443368818224,train
28260,39628443377206180,train
22521,39628443633060061,train
22531,39628443641449807,train
22527,39628443654032149,train
22485,39628443716947794,train
6959,39628448062243222,train
28855,39628448062243222,train
28854,39628448062243643,train
28851,39628448066443898,train
28850,39628448070633030,train
28960,39628448083219086,train
28959,39628448087409534,train
6987,39628448129353019,train
28903,39628448146136267,train
6986,39628448150325657,train
28914,39628448183877832,train
28037,39628448230020281,train
28036,39628448242600224,train
28129,39628448267768970,train
28128,39628448276156012,train
28132,39628448280349480,train
28097,39628448347458688,train
28266,39628448708166484,train
22532,39628448972407284,train
22526,39628448984993295,train
22536,39628449014351965,train
22538,39628449022743205,train
22540,39628449026935931,train
30147,39628449047908454,train
30146,39628449047909626,train
30144,39628449052104003,train
28857,39628453359651815,train
28861,39628453368040747,train
28853,39628453380622042,train
28852,39628453380622563,train
28965,39628453393207042,train
28963,39628453405789368,train
6997,39628453426763275,train
28958,39628453426763295,train
6999,39628453426763309,train
28907,39628453447733484,train
28904,39628453464508095,train
28906,39628453464509011,train
28042,39628453548395952,train
28144,39628453556784509,train
28134,39628453565175141,train
28135,39628453569367607,train
28139,39628453573562568,train
28130,39628453581948743,train
6719,39628453602920176,train
28095,39628453602920600,train
6751,39628453992990848,train
28296,39628454005573938,train
6733,39628454018156826,train
28267,39628454026544678,train
28268,39628454030737985,train
22530,39628454261427051,train
22529,39628454286591571,train
22528,39628454290788393,train
22539,39628454332732839,train
30150,39628454341118730,train
6963,39628458673835787,train
28859,39628458673835787,train
7001,39628458703195642,train
28962,39628458703196590,train
7003,39628458707388051,train
6998,39628458715778581,train
28974,39628458728363383,train
28973,39628458736747833,train
28908,39628458740942518,train
28911,39628458745140226,train
28913,39628458753526407,train
28905,39628458761914523,train
28926,39628458812246723,train
6992,39628458816440666,train
28045,39628458837414016,train
28041,39628458841607327,train
28043,39628458849993894,train
28038,39628458849994101,train
6723,39628458866772366,train
28136,39628458866772366,train
28138,39628458866772367,train
28301,39628459294589639,train
28300,39628459294590447,train
28302,39628459307173594,train
6752,39628459315563561,train
28272,39628459328145729,train
22533,39628459575608024,train
30148,39628459651108799,train
7005,39628464000601213,train
7006,39628464013181728,train
28972,39628464013181728,train
6989,39628464034155401,train
28909,39628464042542299,train
6991,39628464046736715,train
28929,39628464063515774,train
28933,39628464067706923,train
28931,39628464067710257,train
28921,39628464084489189,train
28927,39628464097067113,train
28049,39628464118043817,train
28145,39628464151593513,train
28141,39628464168371522,train
29054,39628469209925040,train
29051,39628469214119830,train
29052,39628469214122650,train
7023,39628469218314903,train
6964,39628469235095236,train
28912,39628469314786270,train
28937,39628469323171905,train
6996,39628469323171910,train
28943,39628469323171911,train
28944,39628469323174415,train
28947,39628469323174426,train
28930,39628469339949013,train
28936,39628469348337180,train
28925,39628469352530365,train
28922,39628469352530816,train
28923,39628469352532313,train
28044,39628469386090153,train
28153,39628469402865238,train
28149,39628469402866847,train
6753,39628469855850716,train
28308,39628469855850716,train
28305,39628469864237938,train
6735,39628469881016930,train
28269,39628469881016930,train
28271,39628469893598044,train
29060,39628474477973536,train
29059,39628474477975691,train
29061,39628474482169565,train
28967,39628474536694870,train
28968,39628474553472245,train
6990,39628474578635860,train
6995,39628474582832488,train
28938,39628474582832488,train
28928,39628474595411697,train
6994,39628474612188859,train
28935,39628474612188859,train
28924,39628474616382844,train
28047,39628474654134956,train
28151,39628474662524849,train
28152,39628474666715273,train
28154,39628474670911315,train
28146,39628474675103506,train
28143,39628474700267572,train
28105,39628474775766015,train
28311,39628475119699759,train
28304,39628475128088705,train
28307,39628475132281724,train
28282,39628475153256712,train
28989,39628479750211907,train
28984,39628479766986986,train
28979,39628479792156951,train
7008,39628479808932338,train
28976,39628479817318984,train
28941,39628479825712014,train
28940,39628479829902530,train
28942,39628479829905515,train
28939,39628479834098184,train
28102,39628480031229139,train
6755,39628480362580176,train
28309,39628480375161039,train
6756,39628480375162704,train
28310,39628480375163007,train
28281,39628480400328779,train
29062,39628484963734424,train
29058,39628484967925287,train
29055,39628484972119458,train
28986,39628484984703257,train
28987,39628484993091864,train
28996,39628485018257128,train
7009,39628485035034518,train
28981,39628485035034518,train
28977,39628485047621468,train
7007,39628485056008301,train
28950,39628485076983029,train
28150,39628485148283826,train
28160,39628485160867057,train
28161,39628485181833742,train
28164,39628485181838032,train
28173,39628485227972765,train
28106,39628485257332645,train
28108,39628485257332655,train
28104,39628485274109221,train
28101,39628485278302828,train
6754,39628485597072037,train
28312,39628485605459925,train
6737,39628485639017556,train
7026,39628490177250046,train
29065,39628490185641042,train
29066,39628490185641719,train
29079,39628490198223040,train
7012,39628490215000796,train
7015,39628490227581328,train
28994,39628490227586445,train
28992,39628490231775842,train
28995,39628490231777683,train
28985,39628490231779068,train
7011,39628490231779075,train
28982,39628490252748486,train
28998,39628490252748726,train
7010,39628490256941378,train
28945,39628490294690847,train
28158,39628490382772002,train
28157,39628490391161318,train
28163,39628490407939176,train
28172,39628490454076612,train
28110,39628490462464822,train
28109,39628490475048772,train
28114,39628490491823279,train
6757,39628490814784801,train
22547,39628491087413606,train
29067,39628495399160079,train
29064,39628495399162126,train
7031,39628495411745077,train
29082,39628495411745081,train
7032,39628495411745093,train
29080,39628495415937004,train
29083,39628495424325023,train
29001,39628495491433230,train
28155,39628495592099296,train
28159,39628495604679924,train
28162,39628495613071790,train
28177,39628495650818662,train
28112,39628495680177979,train
28115,39628495701151127,train
28313,39628496061861794,train
28283,39628496078637202,train
28284,39628496078638726,train
28286,39628496082832231,train
5730,39628496418374673,train
29081,39628500608485588,train
29088,39628500621066497,train
28993,39628500629458825,train
7013,39628500629459623,train
28997,39628500646234744,train
30261,39628500646234744,train
29002,39628500692370898,train
28948,39628500717538679,train
28956,39628500721731933,train
28957,39628500725926568,train
28165,39628500809814611,train
30177,39628500822395212,train
28174,39628500855948765,train
28175,39628500855950236,train
28176,39628500860143206,train
28180,39628500864337969,train
28111,39628500868535434,train
28116,39628500881116859,train
29968,39628501208271553,train
30222,39628501208271553,train
6758,39628501216661159,train
28314,39628501258601980,train
6790,39628501434764060,train
22486,39628501602535910,train
5732,39628501610927331,train
29093,39628505792643300,train
29084,39628505796838400,train
29086,39628505809420545,train
28990,39628505813617807,train
30260,39628505813617807,train
29006,39628505855560260,train
28955,39628505893310890,train
28951,39628505931056737,train
28952,39628505935249498,train
29280,39628505973000137,train
30273,39628505973000137,train
30178,39628506002358302,train
28167,39628506014941820,train
6726,39628506031718744,train
28179,39628506044301858,train
28178,39628506048496413,train
28181,39628506052692323,train
30175,39628506061084303,train
6730,39628506098831984,train
30190,39628506098831984,train
30220,39628506396625157,train
28320,39628506430179419,train
28318,39628506438568039,train
30234,39628506451149360,train
6767,39628506451151635,train
30233,39628506451151635,train
28316,39628506451151800,train
28292,39628506467927789,train
28289,39628506467929709,train
28288,39628506476315923,train
6741,39628506539229633,train
30211,39628506539229633,train
30204,39628506547620250,train
30151,39628506652478875,train
22556,39628506686032941,train
22487,39628506786698007,train
29069,39628510930670693,train
29070,39628510939056582,train
29090,39628510951639849,train
7035,39628510981003702,train
29005,39628511035523625,train
29003,39628511039717571,train
29004,39628511039718057,train
29007,39628511043915260,train
28954,39628511094247926,train
28953,39628511098437932,train
29282,39628511131996728,train
29987,39628511131996728,train
29286,39628511136188927,train
30275,39628511140381506,train
29281,39628511140382192,train
30176,39628511182326998,train
28183,39628511190712974,train
30181,39628511190712974,train
28182,39628511199103597,train
28118,39628511228466062,train
28117,39628511241044390,train
28122,39628511249433334,train
30193,39628511270404289,train
30191,39628511274602200,train
30194,39628511278795313,train
30172,39628511366876167,train
6759,39628511564005679,train
30221,39628511564005679,train
6760,39628511568199991,train
6763,39628511568201158,train
29969,39628511568201158,train
6769,39628511605949872,train
28319,39628511605950442,train
6771,39628511626923643,train
6770,39628511631114650,train
28287,39628511639503291,train
28290,39628511639506785,train
30210,39628511647892509,train
30213,39628511710808845,train
30214,39628511710809810,train
30206,39628511719194844,train
30201,39628511744360634,train
6736,39628511744361440,train
6787,39628511782110361,train
22550,39628511819860626,train
30152,39628511828252032,train
22557,39628511832442961,train
22558,39628511836636843,train
22490,39628511958273640,train
22495,39628511970856430,train
29072,39628516081273670,train
29071,39628516093855209,train
29115,39628516093859278,train
29118,39628516102244993,train
7042,39628516102244994,train
29116,39628516102245488,train
29091,39628516106437761,train
7033,39628516106437781,train
29092,39628516114830455,train
29085,39628516127411449,train
29087,39628516131609140,train
29306,39628516257434158,train
29283,39628516295184761,train
30274,39628516295184761,train
28170,39628516320347772,train
30179,39628516320347772,train
28171,39628516324543416,train
30182,39628516383262733,train
6720,39628516404235946,train
30192,39628516429402429,train
29970,39628516706222670,train
28330,39628516748169273,train
30244,39628516748169273,train
30236,39628516781722450,train
28324,39628516785915610,train
28291,39628516794305159,train
30208,39628516794305159,train
6739,39628516802696788,train
6743,39628516857217392,train
30212,39628516865610182,train
30205,39628516873996126,train
30203,39628516878192023,train
30202,39628516890774297,train
6789,39628516932717816,train
6788,39628516936911249,train
5737,39628516970464805,train
22549,39628516978853318,train
22576,39628516987242047,train
22489,39628517113071269,train
5731,39628517113072633,train
22488,39628517113072633,train
5734,39628517125655939,train
22492,39628517125657242,train
7029,39628521231881662,train
29068,39628521231881662,train
7028,39628521236075738,train
7040,39628521240269575,train
29117,39628521240269575,train
7043,39628521244464931,train
29094,39628521252850366,train
29096,39628521269630496,train
29023,39628521324152306,train
30266,39628521324152306,train
29008,39628521340931655,train
29010,39628521370291900,train
29308,39628521399649304,train
29291,39628521433204855,train
29284,39628521437398609,train
30277,39628521437398609,train
29293,39628521445790626,train
29292,39628521454175805,train
28169,39628521475147189,train
28186,39628521517091856,train
28120,39628521538062992,train
28121,39628521546449442,train
30196,39628521567422220,train
29960,39628521567423404,train
30223,39628521861021908,train
30235,39628521915550868,train
28323,39628521923940965,train
6772,39628521928134703,train
28322,39628521932326006,train
6740,39628521940716234,train
6742,39628521995243835,train
29964,39628521999434717,train
22553,39628522112683174,train
22578,39628522121070993,train
22577,39628522125263985,train
22554,39628522158818741,train
5735,39628522263678226,train
22494,39628522267869387,train
22491,39628522267869509,train
5736,39628522272066792,train
22493,39628522272066792,train
29074,39628526344736614,train
29073,39628526353122245,train
7030,39628526357319848,train
7044,39628526365709329,train
29114,39628526365709329,train
7039,39628526369901446,train
7041,39628526382482583,train
7034,39628526395069622,train
29098,39628526407650754,train
30269,39628526407650754,train
7036,39628526420230339,train
29022,39628526453790244,train
29021,39628526453790254,train
29317,39628526520897686,train
29305,39628526533479484,train
29307,39628526537675521,train
29290,39628526562837023,train
30279,39628526579618221,train
28168,39628526600586350,train
30180,39628526600586350,train
28119,39628526671889132,train
30195,39628526692863324,train
30225,39628526994850453,train
30224,39628526999044175,train
30243,39628527007433366,train
6779,39628527011631649,train
30239,39628527066154415,train
6738,39628527070347754,train
28294,39628527070347754,train
6744,39628527133266165,train
22562,39628527271677801,train
22561,39628527275871071,train
22563,39628527280063980,train
22568,39628527284256915,train
22542,39628527313621578,train
22543,39628527317813089,train
22611,39628527380729554,train
22609,39628527384921103,train
29124,39632929529267964,train
29097,39632929554436800,train
7037,39632929562823023,train
29099,39632929583794877,train
29028,39632929604765690,train
29027,39632929608959876,train
30267,39632929608959876,train
29026,39632929621542765,train
29025,39632929621543791,train
29018,39632929642514696,train
29017,39632929650901316,train
29013,39632929655098115,train
29313,39632929688651912,train
29312,39632929709623700,train
29289,39632929713818200,train
29302,39632929718013649,train
29303,39632929722208042,train
29989,39632929751565455,train
6728,39632929785118907,train
28195,39632929785118907,train
30230,39632930087110690,train
30250,39632930162606226,train
28331,39632930179386491,train
28328,39632930208744227,train
6776,39632930208745283,train
6774,39632930221329716,train
28438,39632930384906911,train
28437,39632930389098644,train
22583,39632930426850453,train
22560,39632930435239922,train
5741,39632930464599096,train
22612,39632930527512360,train
29123,39632934629543558,train
7047,39632934633736766,train
29125,39632934633736766,train
29127,39632934637933227,train
29119,39632934646321529,train
29103,39632934663097792,train
29109,39632934675678065,train
7038,39632934675680571,train
29101,39632934692458016,train
30271,39632934692458016,train
29029,39632934705040496,train
29032,39632934709231750,train
29309,39632934814091913,train
29304,39632934818287572,train
29300,39632934826673539,train
29298,39632934851838064,train
30281,39632934851838064,train
30187,39632934881201035,train
28187,39632934897976985,train
28189,39632934902173276,train
28190,39632934914754399,train
30173,39632935057359701,train
30232,39632935187385007,train
30231,39632935191577899,train
30228,39632935241908254,train
29972,39632935258688977,train
30248,39632935258688977,train
30246,39632935279658972,train
6775,39632935309019623,train
30240,39632935309019623,train
28321,39632935313215116,train
30237,39632935313215116,train
6747,39632935388710369,train
30217,39632935388710369,train
6748,39632935388710816,train
29965,39632935392905014,train
22585,39632935510345574,train
22579,39632935514539520,train
22569,39632935543900977,train
22614,39632935619399127,train
22613,39632935627785376,train
22615,39632935631980312,train
29076,39632939692069344,train
29194,39632939700458713,train
29121,39632939738206649,train
29104,39632939746595575,train
29106,39632939750787556,train
29108,39632939759175488,train
29112,39632939767563258,train
29102,39632939775952836,train
30270,39632939775952836,train
29031,39632939796923309,train
29033,39632939805311097,train
29036,39632939805314187,train
29015,39632939834672303,train
30262,39632939834672303,train
29314,39632939868229429,train
29320,39632939885005714,train
29311,39632939897589156,train
29992,39632939914366677,train
30283,39632939914366677,train
29295,39632939926947447,train
29294,39632939926948337,train
29296,39632939931140450,train
30282,39632939931140450,train
30280,39632939939531425,train
30184,39632939973083667,train
30188,39632939981474235,train
6727,39632939994056567,train
29974,39632940199579170,train
30249,39632940350571089,train
28325,39632940405100212,train
30218,39632940468012283,train
30216,39632940472206661,train
28439,39632940564481798,train
28440,39632940568675302,train
22588,39632940581258868,train
22586,39632940593841840,train
22589,39632940593842077,train
22584,39632940593842448,train
22581,39632940606425719,train
22580,39632940610618314,train
22595,39632940619006719,train
22567,39632940619009327,train
5740,39632940644174417,train
29078,39632944767176186,train
29077,39632944767176733,train
29195,39632944771369574,train
29133,39632944796535043,train
29137,39632944809117672,train
29105,39632944821700375,train
29111,39632944825893969,train
29100,39632944842672137,train
29148,39632944855253054,train
29034,39632944872031556,train
7019,39632944888808108,train
29014,39632944901392069,train
29016,39632944905586949,train
29020,39632944918167748,train
29315,39632944943333569,train
29310,39632944964308240,train
28196,39632945043997316,train
6729,39632945043999325,train
30186,39632945043999325,train
28197,39632945048194038,train
30183,39632945064968558,train
29962,39632945123691147,train
6764,39632945396319895,train
30229,39632945396319895,train
6766,39632945396320546,train
29971,39632945396320546,train
6785,39632945404708150,train
30247,39632945413099125,train
28332,39632945442455606,train
28329,39632945467622763,train
6778,39632945467623999,train
29966,39632945543119334,train
30219,39632945543120210,train
22587,39632945652173533,train
22590,39632945664754449,train
22591,39632945664754781,train
30153,39632945664754781,train
22582,39632945677337989,train
22571,39632945706699100,train
22572,39632945710892348,train
29075,39632949821312553,train
29129,39632949846476604,train
7051,39632949850669112,train
7048,39632949850669127,train
29130,39632949850670748,train
29113,39632949896809770,train
29146,39632949909393466,train
29147,39632949909393488,train
29049,39632949938751396,train
29038,39632949955527996,train
29322,39632950005859633,train
30189,39632950102327735,train
29961,39632950177826726,train
30199,39632950186217012,train
30200,39632950190410022,train
29973,39632950316237987,train
28567,39632950328822013,train
30256,39632950370762920,train
30257,39632950379153819,train
30259,39632950383347066,train
30252,39632950467234768,train
6777,39632950517566769,train
22592,39632950714697166,train
5743,39632950735667605,train
22570,39632950765029793,train
22573,39632950765031059,train
22616,39632950785999022,train
29193,39632954875445574,train
29197,39632954883837127,train
29131,39632954888032390,train
7053,39632954896419662,train
7052,39632954896419675,train
29136,39632954900611447,train
29135,39632954900613493,train
7050,39632954900615049,train
7055,39632954913194412,train
29983,39632954938364918,train
29035,39632954980304544,train
29037,39632954997083253,train
29019,39632955018051908,train
30263,39632955018051908,train
29321,39632955047413860,train
30285,39632955064190090,train
29327,39632955064191210,train
28193,39632955164855502,train
28192,39632955164855932,train
28191,39632955173244310,train
29963,39632955227769219,train
30198,39632955227769219,train
29978,39632955357792402,train
28566,39632955361987536,train
28568,39632955378764375,train
29975,39632955378764387,train
30242,39632955567507649,train
6749,39632955638809807,train
6791,39632955680755207,train
28453,39632955735278504,train
22594,39632955777223028,train
22575,39632955802390247,train
5753,39632955810775148,train
22618,39632955823360335,train
29203,39632959896028569,train
29202,39632959908613129,train
29200,39632959912806365,train
29198,39632959917002995,train
7049,39632959921194001,train
29128,39632959925387404,train
29132,39632959925388484,train
29144,39632959925391454,train
7056,39632959950554936,train
29141,39632959954751688,train
29157,39632959975723240,train
29050,39632960005083898,train
29046,39632960013472346,train
29048,39632960017662099,train
29047,39632960017662498,train
29039,39632960026051047,train
29364,39632960076385582,train
29318,39632960080577405,train
29319,39632960080579095,train
28198,39632960181242035,train
28608,39632960386763642,train
28569,39632960395152330,train
30253,39632960533564510,train
29967,39632960667781859,train
28446,39632960722306123,train
6796,39632960764248251,train
28455,39632960764248770,train
22574,39632960822969936,train
5751,39632960839746666,train
22619,39632960843940976,train
22621,39632960848135650,train
29207,39632964916614074,train
29196,39632964920803659,train
29201,39632964933389447,train
29145,39632964950164053,train
29139,39632964962749442,train
29156,39632964975333086,train
29159,39632964979525050,train
29162,39632964979526481,train
29160,39632964992108481,train
29161,39632964992108874,train
7062,39632965004691192,train
29151,39632965004691192,train
29040,39632965038246298,train
29361,39632965084384247,train
29326,39632965122132311,train
28445,39632965747081291,train
28442,39632965747081297,train
6794,39632965755473133,train
28456,39632965776445612,train
22601,39632965809997077,train
22596,39632965814191671,train
29204,39632969907832414,train
7067,39632969912027066,train
7059,39632969949775576,train
29143,39632969962360774,train
7057,39632969974942206,train
29142,39632969974942882,train
29155,39632970004300609,train
7021,39632970046243131,train
29042,39632970054633659,train
29370,39632970058826459,train
30290,39632970058826459,train
29362,39632970079801369,train
29360,39632970092380703,train
29325,39632970121743930,train
28610,39632970394370593,train
28609,39632970402760616,train
6795,39632970738304040,train
28449,39632970738304041,train
28450,39632970738304194,train
28480,39632970755083265,train
28479,39632970763469497,train
28465,39632970797025680,train
22599,39632970805413649,train
5745,39632970813804236,train
22626,39632970834774127,train
22625,39632970838966336,train
22623,39632970847357792,train
7069,39632974903248717,train
29212,39632974920025398,train
29138,39632974953581691,train
29140,39632974957776614,train
29171,39632974966161841,train
29164,39632975003911277,train
29163,39632975003914740,train
29043,39632975012301200,train
29041,39632975033272753,train
7020,39632975033273937,train
30268,39632975033273937,train
29333,39632975096187365,train
29330,39632975100379693,train
7101,39632975154908802,train
28614,39632975368816098,train
28572,39632975406563620,train
28575,39632975406564821,train
28573,39632975410760343,train
28492,39632975704361241,train
28491,39632975708556110,train
28447,39632975712749064,train
28452,39632975716943415,train
28443,39632975729528137,train
28454,39632975750498397,train
28464,39632975775665826,train
28468,39632975784051605,train
22602,39632975809217244,train
