targetid,ra,dec,split
39627884419091611,183.9451217029939,4.027609775920465,train
39627884427478935,184.3727444128562,4.081023282279745,train
39627884440062183,185.1138189366528,3.943998856967811,train
39627884448451010,185.6427255660568,4.070375679456581,train
39627884465225748,186.5090793752724,3.981349703277961,train
39627884473616516,187.12244708432,3.876702356099219,train
39627884536532329,190.8917301942356,3.964827470879232,train
39627884540727990,191.2298472713653,4.039458514549575,train
39627884549116646,191.7580387607002,4.105134469691415,train
39627884557501373,192.0635755662909,3.92463935717246,train
39627884565893565,192.7460370511399,3.963023347137134,train
39627884582669505,193.6714142012762,4.001996273264584,train
39627884595254670,194.5124698595728,3.885603696906776,val
39627884603639466,194.843779049794,3.907032653543612,val
39627884607832280,195.033316371666,3.932394579357355,train
39627884607832285,195.0334144278793,3.933879460377235,train
39627884607836375,195.2313873252577,4.097725126497245,val
39627884612028948,195.3920904567382,3.937625365998126,test
39627884620415371,195.7855250346331,3.884106048766148,train
39627884628805178,196.350809886226,3.959146687753456,val
39627884628805186,196.351082115892,3.958592538131229,val
39627884632999819,196.6190684421405,3.933292788244102,train
39627884633002031,196.7241078922131,3.894269014540998,val
39627884637193187,196.8256257432685,3.984768731764678,train
39627884637197466,197.0196501085208,4.024638804507003,train
39627884649776093,197.5670887804507,4.123983769817683,train
39627884653972630,197.9359108147717,4.114075772340198,train
39627884666555539,198.6944013479876,4.102622171679653,train
39627884670750338,198.9453720453052,4.104055900822623,val
39627884674942061,199.0727579143512,3.889092576091428,val
39627884674943214,199.1227842458428,3.921861086532492,test
39627884679138374,199.4345125732054,4.111854271883214,train
39627884683332768,199.6837390705529,3.987740621381616,test
39627884691718541,200.0499625304945,4.004509421300896,train
39627884695916596,200.4497842854684,4.004043638210436,val
39627884708501230,201.2409334039964,3.876712712084175,val
39627884712690341,201.3035800057784,4.071495834520819,train
39627884712693552,201.4297557559593,4.120819839921628,train
39627884721083441,202.025748345276,3.966561638290182,train
39627884721083491,202.028319781351,3.926648648471881,train
39627884737858137,202.896815041687,4.021155003135998,train
39627884737860311,202.9985909107056,4.100376935143028,val
39627884737860745,203.0189350234895,3.995563717497993,train
39627884750440510,203.6411954795974,3.929218747251038,train
39627884754633907,203.8351821899213,3.97952100489105,train
39627884758828814,204.1219581228596,3.879349381294369,train
39627884767220927,204.7617794489813,4.051918137542747,train
39627884767220966,204.7632180481675,3.888255480460632,train
39627884767221453,204.7835002615323,4.089638294995046,train
39627884771413663,204.9616860972084,3.88908878554041,train
39627884775604352,205.0390580710721,4.101828874277582,train
39627884779803320,205.5072013972178,4.030101052452522,train
39627884783996748,205.7074791718153,3.979493915589783,train
39627884792381492,206.037199000658,4.008854770180929,train
39627884796579216,206.4375022856511,4.011513190404616,train
39627884800772535,206.6308959607901,4.002966565061979,train
39627884800772887,206.6451129723095,4.04108230150287,train
39627884800774486,206.710466534068,3.998265191676613,train
39627884809162734,207.2042105011565,4.112958117486922,train
39627884809164121,207.261402137871,3.958048012800031,train
39627884817550273,207.6496971506296,4.054383015070306,train
39627884817552751,207.7385913769701,3.959899189702382,train
39627884817552755,207.7387355734507,3.96039542806822,train
39627884817553379,207.7641062126137,4.02156510449273,train
39627884825939461,208.161086499125,4.106209464020647,train
39627884830133314,208.4214940770365,3.946880218953422,train
39627884830134891,208.4877952488234,3.989065760554715,train
39627884830135590,208.517985502881,3.95027609912234,train
39627884830135631,208.5194630240377,4.081899242362255,train
39627884834325645,208.5843391908908,3.935917343719472,train
39627884834329188,208.73021394004,3.958615853623183,train
39627884834330083,208.7669045138429,4.096321716365521,train
39627884838521811,208.9269465489621,3.954742022365336,test
39627884842715927,209.172794804375,4.076805213702287,test
39627884846911417,209.4821351837193,3.990257431509538,train
39627884851106253,209.7405035151633,4.103729664749494,test
39627884855297066,209.8346222786176,4.006982428551776,train
39627884855298666,209.9070834826105,3.906725069697917,train
39627884855299837,209.9594384571909,4.041586337059521,train
39627884859491236,210.087550494992,3.901417474675036,val
39627884867881465,210.6550357171959,4.102928651621612,train
39627884867881840,210.6704977898082,3.912548261786809,train
39627884867884248,210.7704257201952,4.000817460676124,test
39627884872075876,210.8826454775296,4.081966196445705,train
39627884876271777,211.212130954576,4.033946610676072,val
39627884876271878,211.21595628989,3.904925409464928,train
39627884893044879,212.0503788417165,3.890231976052378,val
39627884905632546,212.9932806041019,3.983950447991109,train
39627884909824744,213.1820270308499,3.902466709711265,train
39627884914016547,213.306766511709,3.967481652724569,train
39627884914021114,213.5144309317164,4.087768892217596,val
39627884918211966,213.6125610924782,3.964570932418718,train
39627884918215857,213.7853259084392,3.918620008295762,train
39627884922406404,213.8743260025425,3.910369358944684,train
39627884922407188,213.9087661978902,3.90151542257966,test
39627884922407214,213.9095427225828,3.902866868885793,val
39627884926600771,214.1193426864454,3.997948881703623,train
39627884930797017,214.4453165933862,4.067592035599253,train
39627884930799449,214.5356478241553,4.051265029000123,train
39627884934988945,214.5879076721355,4.014692607886977,test
39627884943381162,215.2730079351871,4.103131834804843,train
39627884947571794,215.3552355735635,3.989388999250678,train
39627884947572330,215.3799850390979,4.02233787247707,test
39627884951769448,215.7562068928868,4.111080886809962,train
39627884951769688,215.769234515228,4.07674247209901,train
39627884955961205,215.8920328636674,3.885091159928828,train
39627884955963143,215.9798383260971,3.912703778749329,train
39627884960158971,216.2788577114832,3.879726817899384,test
39627884964348565,216.3298448680393,3.907177301610688,train
39627884968542328,216.5537154060202,3.888676719261778,train
39627884972739076,216.913634783343,3.893258641862855,train
39627884985322594,217.6786469703557,4.032408203189181,train
39627884997904678,218.3972478101437,3.970018939680767,test
39627885006294733,218.9549953775468,3.943711399176193,train
39627885010490198,219.2342490431957,3.986204306857325,train
39627885010491516,219.2841208693255,4.092880938608277,train
39627885014681647,219.3808541901431,3.900173693185985,train
39627885018875249,219.6174672530783,4.072221413346293,train
39627885018878209,219.7502278670866,4.116089163854508,test
39627885023068358,219.8117517688244,4.100264014293648,train
39627885023069873,219.8733499422609,3.994724533221933,train
39627885023071594,219.94415119279,4.093384418406352,train
39627885031459469,220.4300123906742,3.958982534621298,test
39627885035652850,220.6347036791214,4.041246762679191,train
39627885039850255,221.0280012656337,3.93123958547659,train
39627885044040647,221.0939955749085,4.103880449613592,train
39627885044041618,221.137974730168,3.953374504568171,train
39627885048234700,221.3386765913762,4.03308628331547,train
39627885052429443,221.6044616745648,3.917667968615557,train
39627885060820772,222.2098382990953,4.038858870991338,train
39627885060821966,222.2551596292657,4.071028252335883,train
39627885065012393,222.350299037038,3.884545943409376,train
39627885065012410,222.3509037667635,3.884682217930833,train
39627885069209285,222.7155411855292,3.876243786344004,train
39627885069210225,222.7561079543539,4.119240103500713,train
39627885073401896,222.9089294131605,4.026438092719385,train
39627889414508968,122.0940189546804,4.134403668262997,val
39627889414509885,122.1317810158011,4.24630350833202,train
39627889431282001,122.9303356951731,4.225364539103754,train
39627889435481181,123.3797310007167,4.163714575425435,test
39627889439674767,123.6055927928712,4.342455006996947,train
39627889464839119,125.0473098896374,4.2425206365808,train
39627889477423524,125.8402905621764,4.372469366661445,train
39627889477424496,125.8780380407929,4.299500185482906,val
39627889490004167,126.4888887322267,4.246208780529759,train
39627889498392967,127.0340708892093,4.317565937960168,train
39627889498395967,127.1719596794289,4.180772389897264,val
39627889506783683,127.6252271097428,4.208779550801389,train
39627889506784363,127.6536804613309,4.166266612280272,test
39627889515170174,128.0101127322817,4.240885025581815,train
39627889515170470,128.0202954820999,4.314189894348877,train
39627889519366368,128.3475728876669,4.190995993471862,train
39627889531949344,129.1021833624013,4.335126236237318,test
39627889531949547,129.1084835096419,4.353045061073336,train
39627889536139848,129.1979648101912,4.3706774090128,train
39627889536142169,129.2913569705292,4.183190357703342,train
39627889536145732,129.4248857930538,4.232991135602018,train
39627889540338206,129.6024841134251,4.255673527152495,train
39627889552921022,130.383221108284,4.362822273261774,train
39627889557115624,130.6652216354059,4.282834891330301,val
39627889565503931,131.1656871835486,4.224663737807324,train
39627889599059400,133.1723088210225,4.266514621714927,val
39627889607444067,133.513604265219,4.30341144546594,train
39627889607446555,133.6413114727807,4.372944678701715,train
39627889620027532,134.2994803904398,4.288601412577946,train
39627889624221991,134.5380152056046,4.367568121983188,train
39627889628415563,134.7594217114562,4.190587031581828,test
39627889628418529,134.8969827418904,4.313272690242056,train
39627889632610627,135.0474716830887,4.192734383929696,train
39627889636805695,135.3296834450327,4.322094553956451,train
39627889645194382,135.8410649899265,4.132932444661966,train
39627889649390193,136.1475704767551,4.144442952054609,train
39627889657776461,136.5572840326601,4.323092829670032,train
39627889678746579,137.7278919195143,4.213455176724336,val
39627889687134557,138.2073806214667,4.351910142587966,val
39627889691329196,138.4670512346942,4.341576311061138,train
39627889695525265,138.7810844636139,4.191294069763932,train
39627889695527528,138.8742857402056,4.325310278844002,train
39627889699720062,139.1032450007773,4.162039275278447,train
39627889703913119,139.2788677497954,4.28996261729304,train
39627889720693096,140.4200316500481,4.212560574480317,train
39627889724885349,140.563089042499,4.14535848736561,train
39627889724885950,140.5939031476501,4.14963276341175,train
39627889745855480,141.7362836561328,4.270345899048824,val
39627889754243559,142.2159862098768,4.27503070570866,train
39627889754246203,142.3264534748174,4.325942038234751,test
39627889766829517,143.1360831877943,4.196782523434575,train
39627889775217448,143.572110447472,4.16666614050472,train
39627889775218496,143.621587487275,4.275753355683083,train
39627889796188386,144.840075506043,4.3225208359195,train
39627889800384592,145.1999892087011,4.248277926531502,val
39627889821353293,146.2616023599968,4.303089633908701,train
39627889821356637,146.4221825732754,4.322314879311973,train
39627889854907429,148.2656522210343,4.239179276543095,val
39627889863295708,148.7484419044064,4.235635488067894,train
39627889867494280,149.2065898135113,4.268543448072735,test
39627889884269544,150.1406419235836,4.14561274551462,train
39627889905239482,151.2876163328289,4.289789698874348,train
39627889909434981,151.5873962605729,4.212468284538614,train
39627889909437092,151.7000358529533,4.235048658836328,train
39627889913627410,151.7505200372516,4.368182815236389,train
39627889913628119,151.7864611354276,4.150713032686879,train
39627889917823099,152.0547653209216,4.277700700658897,train
39627889917825976,152.1807179347761,4.206630233134569,train
39627889934600664,153.0785557670294,4.235874264987779,train
39627889934602849,153.1808871862809,4.21506770998602,train
39627889938795758,153.3814335348082,4.361776012755922,train
39627889938797065,153.4367691680115,4.324484374418651,test
39627889942987832,153.5046975384494,4.158357253978629,train
39627889951378413,154.1251144418222,4.317207722329279,train
39627889959768193,154.6792895960133,4.288914120351909,train
39627889968152831,154.9776379703696,4.153537604240007,train
39627889968156592,155.1846748525691,4.24184167657135,train
39627889976546437,155.7060701303112,4.134732052618052,train
39627889980740176,155.9151277091807,4.186324409369523,train
39627889984932217,156.072731572101,4.282690059749929,train
39627889984934407,156.1758606549446,4.265330865102791,train
39627890022678989,158.2504793016509,4.354684633208906,val
39627890026875468,158.6030867234154,4.15056489800535,train
39627890043651558,159.5321614950363,4.214622569214473,train
39627890043651577,159.5329736434594,4.216218892086873,test
39627890043652995,159.5953680977277,4.263587383483959,train
39627890060432357,160.7128988382947,4.168462789016337,train
39627890064621983,160.7371889500669,4.265681539206959,train
39627890073012746,161.3325389916327,4.330902012612283,val
39627890089791891,162.4472534383013,4.296187848037515,test
39627890114954298,163.8053680550677,4.371476340056597,train
39627890119149523,164.1128981690524,4.358222099467597,train
39627890119149853,164.1341639877027,4.135235483579736,train
39627890127540146,164.6787345714353,4.326123614995488,train
39627890140122647,165.4521560796641,4.346411066820613,train
39627890156900128,166.4151825995682,4.246746180814463,train
39627890165288865,166.9297994382722,4.36034712936467,train
39627890173673867,167.2491717527848,4.221287589058747,train
39627890173677861,167.4471804826864,4.184475844576175,train
39627890177867862,167.4846733869796,4.305290088471906,train
39627890182064295,167.8517604612532,4.23854642709756,train
39627890186258059,168.0599969735572,4.209531717712374,train
39627890186258564,168.0802320374666,4.185592429648828,train
39627890190453238,168.362469370223,4.272437645586432,train
39627890198842443,168.9017191122905,4.160674847142587,train
39627890203034060,169.0146223386421,4.311216362549023,train
39627890203035267,169.0855122020806,4.168175076903915,train
39627890203037675,169.2217581282266,4.259156971860959,train
39627890207229817,169.3535853535127,4.169593621846658,val
39627890211425676,169.6899895367009,4.344571336177523,test
39627890215616689,169.7438236637969,4.148372832718164,test
39627890215616697,169.7440185219997,4.149616596240867,train
39627890224005691,170.2651385778821,4.157664588877315,train
39627890228202843,170.6846712669888,4.23732498716616,train
39627890232397411,170.9619462822833,4.210390209706201,train
39627890236591513,171.1855986053229,4.157530766150928,train
39627890244978048,171.5706160205274,4.162529064210077,train
39627890261755985,172.5984165350005,4.242523185569644,train
39627890265949308,172.7915432709293,4.285317614889932,train
39627890282729383,173.9259900173269,4.304446886908634,train
39627890282730161,173.9585236839359,4.138001563267009,train
39627890295310348,174.5920756362111,4.292867916151401,train
39627890299505818,174.892376914025,4.372804323981542,test
39627890312089076,175.6958053247211,4.209793352180561,val
39627890316283116,175.9125524853877,4.262802853222181,train
39627890320474446,176.010297503418,4.317705834392934,train
39627890320478443,176.229815759933,4.339078245459446,train
39627890328864420,176.5828346995032,4.327541614226928,train
39627890337252115,177.0408639457121,4.140210654004628,train
39627890345641097,177.5445883817875,4.158522879687467,train
39627890345644065,177.6947342503393,4.330483089596503,train
39627890354029316,178.0320273500447,4.135843471010697,train
39627890354030479,178.0910117426168,4.22743010215641,test
39627890362417753,178.5273439938362,4.360316571644405,train
39627890362419145,178.594382753359,4.36917603127756,train
39627890362419176,178.5954170096553,4.369930958760983,val
39627890370807452,179.0702540975279,4.32982936117584,val
39627890395973535,180.5956797382821,4.329794430597333,train
39627890400167812,180.8414076017801,4.238633294559127,train
39627890404362051,181.0805832209654,4.298682140178002,train
39627890412752592,181.6879354657816,4.292222083352083,train
39627890412753362,181.7266825630259,4.286637000423192,train
39627890412753380,181.7273160471827,4.285515345460348,train
39627890425332427,182.2912791367002,4.264801199956113,train
39627890433724276,182.9709873630002,4.327992978543565,train
39627890433724900,183.0032975526743,4.138052842322253,train
39627890454694954,184.1691724120277,4.157924031160367,train
39627890458887549,184.3356798439573,4.333553020675426,train
39627890467277074,184.8576296267364,4.17025569547638,train
39627890475663786,185.2755465171245,4.182334988083636,train
39627890479859384,185.5939567586089,4.221048899232785,train
39627890484054178,185.8830849913506,4.156408630741953,train
39627890496634960,186.5117057352729,4.32304732528762,train
39627890500834374,186.988977368691,4.310696115046596,val
39627890517608396,187.8649411601216,4.300524883943054,val
39627890521803536,188.1783414091142,4.187081627218868,train
39627890530193199,188.7104657536495,4.145939494683701,val
39627890538580361,189.1425871922388,4.342173006792732,val
39627890559554282,190.4787203790012,4.153241271360811,test
39627890563745129,190.5621015679923,4.272448097016259,train
39627890563745676,190.5819749417298,4.312865762538232,train
39627890567940052,190.8568990021004,4.299439838721487,train
39627890567942794,190.9889407795386,4.20777025069117,train
39627890572136877,191.2123603134639,4.190587553063991,train
39627890576328958,191.3830218805742,4.308148505033055,train
39627890593107984,192.4512922881958,4.213226798862244,train
39627890618275258,194.0003323313869,4.3343582175949,train
39627890622465635,194.0961789216551,4.209342863233806,test
39627890626662554,194.4431853355335,4.13697481548318,train
39627890626663633,194.4861375820693,4.273429419980805,train
39627890630857966,194.760408361732,4.280568861809707,train
39627890635047020,194.7741150175482,4.275376669799977,test
39627890639243406,195.1289834413927,4.332823032760547,train
39627890647633330,195.6730384006472,4.127400109787652,train
39627890647634335,195.7180116597673,4.281895384206863,train
39627890656022629,196.2110480166977,4.308664981600577,train
39627890660214197,196.3350142511959,4.192854913332823,train
39627890668601689,196.7896610174141,4.350283673548486,train
39627890668605704,196.9863733048869,4.370990591235368,test
39627890681185046,197.5526379572831,4.350588096100537,train
39627890697961601,198.5297944707198,4.196727540149003,train
39627890697961830,198.5408242550834,4.261592332440717,train
39627890706353369,199.1854380585162,4.168594935140106,train
39627890710545353,199.3218088014056,4.355783075651819,train
39627890727323001,200.3482175660968,4.152611092233845,train
39627890744102645,201.4211519465455,4.287837415203997,train
39627890744102701,201.4229433782459,4.287909710129405,train
39627890748296170,201.6760732087044,4.343918161004205,train
39627890760876987,202.3252510829295,4.138626336711583,train
39627890760876988,202.3252641661453,4.138637400614901,train
39627890765071865,202.6080104046311,4.198355377830644,train
39627890765072297,202.6309687261513,4.20285377303624,train
39627890765073460,202.6836562991032,4.173404662654543,train
39627890769265542,202.8296615773284,4.369661322373569,train
39627890777656082,203.4096125075411,4.301091245974053,train
39627890790237034,204.0748037916819,4.171881730320133,train
39627890790240995,204.2774669251189,4.240845537714064,train
39627890794431648,204.3368078990698,4.266414224298413,test
39627890798627865,204.6876693678527,4.207069376862089,train
39627890798629322,204.7536216720395,4.182157292229303,train
39627890802819149,204.7871558491321,4.23519426748408,train
39627890802820041,204.8305306784712,4.205428362319979,val
39627890802823256,204.9911536548998,4.213620757681855,train
39627890807013892,205.0545731814875,4.366089488248173,train
39627890815402268,205.5450045769199,4.26468798814971,test
39627890823793323,206.1483011865392,4.137335255558148,train
39627890823794286,206.1888786713475,4.149482674745419,train
39627890827986474,206.3698471511591,4.350326320783318,train
39627890832183240,206.7311671985019,4.250145351218807,val
39627890832183297,206.7342682632874,4.126015253036102,train
39627890836377333,206.9421872059589,4.349293949510934,train
39627890836378844,207.0106744715979,4.30226131642993,train
39627890844762357,207.2981325945684,4.300167911078433,test
39627890844763230,207.3365204168602,4.184161445902786,val
39627890844763750,207.3563196064045,4.214241329209696,train
39627890848958353,207.6258382645418,4.365737045998778,test
39627890857345946,208.0722014861077,4.233857377727444,test
39627890861541572,208.3950617783325,4.243012179386131,train
39627890865734968,208.6122462836523,4.373704303581218,val
39627890865735497,208.6402810957282,4.294589105400844,train
39627890869932228,209.0100606612549,4.206195424041628,train
39627890874126460,209.2569914075211,4.297317247842511,train
39627890874126682,209.2683115787799,4.170714721177512,train
39627890878316912,209.3104027367868,4.27559430767251,train
39627890878319235,209.4414327115838,4.130841745646899,train
39627890878319986,209.4786722362385,4.27867302746998,val
39627890886705598,209.8107820785452,4.287531698481123,train
39627890886708283,209.9362633156347,4.134589150329498,train
39627890895094236,210.3152223831131,4.236494593659287,test
39627890895096396,210.4260948832619,4.144015145594685,train
39627890899292046,210.7538699828926,4.332799092421785,train
39627890903485549,210.9475365466986,4.334650009056473,train
39627890907679071,211.1555736391573,4.347351383877311,train
39627890907681013,211.2546661017061,4.259949623691181,val
39627890911874714,211.4708253063162,4.267586608021745,train
39627890916065650,211.5570666228155,4.329436339038788,train
39627890916068242,211.6742074146215,4.336784600008199,train
39627890916068435,211.6833973594732,4.207790308649144,train
39627890920263531,211.966759729685,4.338540021751999,train
39627890932846083,212.7087349387471,4.309837141547208,train
39627890941233986,213.1744049706807,4.196462764332257,train
39627890941234542,213.1989617376584,4.360064234309058,train
39627890949620483,213.5888210372927,4.296324313437797,train
39627890953815623,213.8805967963194,4.168186729710435,train
39627890958009205,214.0845184751328,4.353385014998667,train
39627890966399613,214.6789606161052,4.342142438459805,train
39627890966399951,214.6941167885077,4.316600280954899,train
39627890966400712,214.7292602318255,4.16544810834172,train
39627890983176441,215.6770436245545,4.244200300011217,train
39627890983177145,215.7096674221454,4.27900319454343,train
39627890987371819,215.9886466127979,4.129087708283586,val
39627890991564892,216.1649114445666,4.361947912644396,train
39627890991566583,216.2488938248637,4.17910099794734,train
39627890995759208,216.4088192327594,4.270187868740339,train
39627890999952187,216.5936085514444,4.15285198565209,train
39627890999954701,216.7353887956665,4.337150983183261,train
39627891004148966,216.9630730056669,4.20363870509073,val
39627891016729519,217.5964852639801,4.210032596021895,train
39627891016729526,217.5969051114251,4.209995734673035,val
39627891020923528,217.8331062991652,4.278138540188529,test
39627891025118434,218.0985256149118,4.233102918236812,train
39627891025120376,218.1801860514206,4.251570596324283,train
39627891025123287,218.2974292217642,4.328163566099491,train
39627891033507052,218.6139301675545,4.364823929252101,train
39627891033509369,218.7200864531841,4.316612913764279,train
39627891041898844,219.2502298787649,4.142409151122775,train
39627891054479679,219.9091365556317,4.225589630861765,val
39627891062867573,220.3887099858166,4.335888896285798,train
39627891062870525,220.5237208337745,4.269984277311877,test
39627891067063965,220.7233842707117,4.359252417489617,train
39627891067064193,220.7347976418112,4.198117100804247,train
39627891079643211,221.3090783402155,4.339390768924838,train
39627891083837593,221.5631526077873,4.232320644307384,train
39627891088037238,222.0404503728288,4.199041707839729,train
39627891096423575,222.4319214262581,4.179693807825229,val
39627891100615504,222.5896249966462,4.33811743341201,train
39627891100616012,222.6124151607403,4.242836464396592,train
39627895454308086,122.8022414150242,4.57764181819903,val
39627895487862332,124.7988837280643,4.577432757240905,train
39627895496246317,125.1427454769949,4.541896600716177,train
39627895521411572,126.617274474713,4.606113818745726,train
39627895542385360,127.9536540272271,4.494190542394034,train
39627895542389050,128.0864230590316,4.571331206143489,train
39627895550776139,128.5541661101238,4.588249004022233,train
39627895554967170,128.6857755505629,4.383936609218154,train
39627895563360645,129.343345933649,4.449901622875796,train
39627895575939491,129.9587692729933,4.576015648623191,train
39627895580135779,130.3011754229867,4.466939880021815,val
39627895584330530,130.5669363012393,4.503181308668502,train
39627895601105359,131.4711399368493,4.556036428631801,test
39627895609496132,132.1100970476674,4.622841815337883,train
39627895626270197,132.9356528334007,4.618965188258746,train
39627895684989962,136.4166142736553,4.575811927275967,train
39627895684991797,136.4986564733313,4.587383579673324,train
39627895693383169,137.1263708518348,4.410114685484154,train
39627895701771055,137.5915589181901,4.396841278343083,train
39627895710159682,138.0965894646793,4.580925318806358,train
39627895731130881,139.3385235359182,4.529974252773174,train
39627895756296030,140.806379723567,4.579160646039194,train
39627895760488491,140.9780773332774,4.527667104026934,train
39627895773071806,141.7595975954617,4.552279422045117,test
39627895777264450,141.9223858291472,4.559481713297948,train
39627895781459538,142.2012069735489,4.521915022624134,train
39627895781462912,142.3571961074903,4.617482122380062,train
39627895802429591,143.4050554658625,4.579514364862157,train
39627895806628191,143.8526878926696,4.445448185671992,train
39627895815015682,144.3299422466997,4.54988130536089,val
39627895827595900,144.943846785601,4.466261326305382,train
39627895840182505,145.8415689545216,4.403326114736836,train
39627895840183640,145.892001363012,4.602923215405442,val
39627895844377243,146.1222604923204,4.561967930810209,train
39627895848567501,146.1845475720944,4.575314559181374,train
39627895852761889,146.4465360990634,4.467390496718451,val
39627895882122335,148.210038646148,4.411477381602206,train
39627895882125562,148.3781489217796,4.458287671563469,train
39627895894704863,148.9472313128183,4.595672844689529,train
39627895940844039,151.8014921103949,4.540254612360874,val
39627895940846144,151.8989760895213,4.481628313022932,test
39627895945036632,151.9618106921826,4.61067164535207,train
39627895966007666,153.1875624382168,4.548939762434252,train
39627895970201819,153.4335072356079,4.559713239515778,train
39627895970203189,153.4967397288647,4.61960010458938,train
39627895978593966,154.079858490243,4.604984286405988,val
39627895986979961,154.4844797965499,4.462187193261835,train
39627895995369887,155.0850862213967,4.613744104078377,train
39627896012148481,156.0922337796186,4.401082776283159,train
39627896012148602,156.0978982205122,4.478419953867002,val
39627896016341718,156.3153488446971,4.502489746853335,train
39627896024728252,156.7263403834522,4.581101685258017,train
39627896028925123,157.118258176519,4.502256682457813,train
39627896028925422,157.135210152211,4.400351230198993,train
39627896028925427,157.1357725432947,4.398378711454871,test
39627896041506998,157.7901051479515,4.505995527166583,train
39627896041507156,157.7970879017035,4.536526542457621,train
39627896041509517,157.917803968406,4.511266584014965,train
39627896041509543,157.9191101254334,4.511617578330521,train
39627896062480366,159.1486397106522,4.388527741784851,train
39627896083452398,160.4300407930823,4.508013107695692,test
39627896100226581,161.2619051462414,4.531156861915387,train
39627896121198413,162.5329285074898,4.616613641944308,val
39627896121198609,162.5419199050908,4.546976739265353,train
39627896129587301,163.0574161820788,4.505782058726269,train
39627896137975009,163.5370136300278,4.447335499489965,train
39627896154753381,164.5860374547114,4.466320062435315,val
39627896175725740,165.8719231323385,4.447637657901531,train
39627896188309814,166.6771696644508,4.431695566799531,train
39627896188310554,166.7110547481635,4.518079295198553,train
39627896192502184,166.8323278325947,4.379148387583614,train
39627896196696238,167.0883022270378,4.560880925749197,train
39627896196696273,167.0903257721531,4.561491992145783,train
39627896209281868,167.9494575017559,4.620434213640453,val
39627896217670012,168.4507500903516,4.622196606273143,train
39627896230251561,169.1284657383583,4.528962536122696,train
39627896234443579,169.2681411159502,4.427475836652668,train
39627896234445636,169.4017901686639,4.61478374622168,test
39627896242833690,169.8702425262156,4.448775014883876,train
39627896247027957,170.1153478343482,4.605774501957129,val
39627896251221958,170.3341753318818,4.621289540110389,train
39627896263803559,171.0140868929686,4.474738763335502,train
39627896268000115,171.3859943025313,4.561543435180119,test
39627896268000503,171.4098174725036,4.467934557486571,train
39627896288970093,172.5487114246577,4.618939862149469,train
39627896293165406,172.8553498307476,4.50857889730605,train
39627896297360228,173.1294393115013,4.592068459139429,train
39627896301554472,173.3665476462351,4.41675714810857,train
39627896314138302,174.1719037426914,4.534609215928287,val
39627896318329183,174.2470796163558,4.511031466281852,train
39627896318333921,174.4716752084816,4.545359105280568,train
39627896322524374,174.5447136873343,4.576456650073895,train
39627896322524738,174.5606279760227,4.472644312000825,train
39627896326720196,174.8778261984208,4.526490897235846,train
39627896326722176,174.9730220162306,4.519354599473804,val
39627896339302597,175.6118277147017,4.396706770514029,val
39627896339303045,175.6364264480155,4.57209037391981,train
39627896343498542,175.9354163310763,4.423565393393804,train
39627896356080206,176.6265666106366,4.573009626897667,val
39627896360274614,176.8737825401656,4.519792123715091,train
39627896364467476,177.0584311853396,4.417579789353308,train
39627896368661203,177.2753718987754,4.48322153609058,train
39627896372855099,177.5040638267959,4.4156315922512,train
39627896389636890,178.7227157144627,4.403619296043278,test
39627896393830729,178.9335786359203,4.394419945128185,val
39627896398023027,179.1003657278846,4.45306898691604,train
39627896398024752,179.173553180637,4.500642962159149,val
39627896406412993,179.6632989618291,4.50932646612239,train
39627896414800252,180.1121859925958,4.548563617758819,train
39627896423186680,180.5120053888964,4.379846679156588,train
39627896423187820,180.5638938812696,4.393764961367754,train
39627896435774844,181.4802911707793,4.535769495673512,val
39627896452551530,182.4977690009467,4.519679764234115,train
39627896460937505,182.889379153178,4.475373088645473,val
39627896460939025,182.9636978768156,4.552989847219007,train
39627896460939588,182.9901444341809,4.436893027047446,train
39627896465131469,183.0989548060278,4.542105287466328,test
39627896481909328,184.1571874838877,4.587424566139974,train
39627896486103708,184.4222873363398,4.429691244959105,train
39627896494491583,184.8583484930099,4.510404548038066,val
39627896502881072,185.4080629021759,4.50725408737892,train
39627896528045880,186.8726727811593,4.381643999208499,train
39627896536433424,187.3179365926287,4.389183952076932,val
39627896557406153,188.6321753283817,4.425034455694616,val
39627896557407126,188.6804852751545,4.461273261904832,train
39627896561599338,188.8179014998884,4.38534706590068,train
39627896565797147,189.2512285941433,4.612871115995371,val
39627896569988615,189.3638732494603,4.613946629932921,train
39627896569990060,189.4333933436441,4.607275982408449,train
39627896590963646,190.7637557302226,4.409707737198065,train
39627896595154795,190.8818974611202,4.40522707803775,train
39627896599349731,191.1598709641012,4.535884825463678,train
39627896628708571,192.8503197344705,4.47205741162971,train
39627896632903047,193.1068594538082,4.450803643904464,train
39627896632905334,193.21490839104,4.547122387548852,train
39627896637096456,193.3107385749354,4.465230316843329,train
39627896637096965,193.333544735023,4.523520737079551,train
39627896641292066,193.6236048809679,4.473873537908936,test
39627896641295572,193.7813916162748,4.463957066183672,train
39627896645486944,193.8822739245153,4.611150988867882,train
39627896649684835,194.2893219293047,4.535176536412742,train
39627896679044405,196.0397211270398,4.434475133115849,train
39627896687429269,196.3761337295108,4.410153015737177,train
39627896691626306,196.7547337341938,4.389229241591764,test
39627896700012706,197.1565750768364,4.543759509530017,val
39627896712597016,197.957365467858,4.48747919702316,train
39627896716791774,198.2423390371303,4.429810410545655,test
39627896725178529,198.6572789061233,4.44557624673747,train
