targetid,legacy_brickname_objid,legacy_brickname,legacy_objid,legacy_brickid,legacy_release,targetid_mock,targetid_sky,targetid_gaiadr,ra,dec,split
39627895806628191,1437p045-4447,1437p045,4447,356851,9010,0,0,0,143.8526878926696,4.445448185671992,train
39627895815015682,1442p045-3330,1442p045,3330,356853,9010,0,0,0,144.3299422466997,4.54988130536089,val
39627895827595900,1450p045-636,1450p045,636,356856,9010,0,0,0,144.943846785601,4.466261326305382,train
39627895840182505,1457p045-4329,1457p045,4329,356859,9010,0,0,0,145.8415689545216,4.403326114736836,train
39627895840183640,1457p045-5464,1457p045,5464,356859,9010,0,0,0,145.892001363012,4.602923215405442,val
39627895844377243,1460p045-4763,1460p045,4763,356860,9010,0,0,0,146.1222604923204,4.561967930810209,train
39627895848567501,1462p045-717,1462p045,717,356861,9010,0,0,0,146.1845475720944,4.575314559181374,train
39627895852761889,1465p045-801,1465p045,801,356862,9010,0,0,0,146.4465360990634,4.467390496718451,val
39627895882122335,1482p045-1119,1482p045,1119,356869,9010,0,0,0,148.210038646148,4.411477381602206,train
39627895882125562,1482p045-4346,1482p045,4346,356869,9010,0,0,0,148.3781489217796,4.458287671563469,train
39627895894704863,1490p045-735,1490p045,735,356872,9010,0,0,0,148.9472313128183,4.595672844689529,train
39627895940844039,1517p045-2567,1517p045,2567,356883,9010,0,0,0,151.8014921103949,4.540254612360874,val
39627895940846144,1517p045-4672,1517p045,4672,356883,9010,0,0,0,151.8989760895213,4.481628313022932,test
39627895945036632,1520p045-856,1520p045,856,356884,9010,0,0,0,151.9618106921826,4.61067164535207,train
39627895966007666,1533p045-370,1533p045,370,356889,9010,0,0,0,153.1875624382168,4.548939762434252,train
39627895970201819,1535p045-219,1535p045,219,356890,9010,0,0,0,153.4335072356079,4.559713239515778,train
39627895970203189,1535p045-1589,1535p045,1589,356890,9010,0,0,0,153.4967397288647,4.61960010458938,train
39627895978593966,1540p045-3758,1540p045,3758,356892,9010,0,0,0,154.079858490243,4.604984286405988,val
39627895986979961,1545p045-1145,1545p045,1145,356894,9010,0,0,0,154.4844797965499,4.462187193261835,train
39627895995369887,1550p045-2463,1550p045,2463,356896,9010,0,0,0,155.0850862213967,4.613744104078377,train
39627896012148481,1560p045-3841,1560p045,3841,356900,9010,0,0,0,156.0922337796186,4.401082776283159,train
39627896012148602,1560p045-3962,1560p045,3962,356900,9010,0,0,0,156.0978982205122,4.478419953867002,val
39627896016341718,1563p045-2774,1563p045,2774,356901,9010,0,0,0,156.3153488446971,4.502489746853335,train
39627896024728252,1568p045-700,1568p045,700,356903,9010,0,0,0,156.7263403834522,4.581101685258017,train
39627896028925123,1570p045-3267,1570p045,3267,356904,9010,0,0,0,157.118258176519,4.502256682457813,train
39627896028925422,1570p045-3566,1570p045,3566,356904,9010,0,0,0,157.135210152211,4.400351230198993,train
39627896028925427,1570p045-3571,1570p045,3571,356904,9010,0,0,0,157.1357725432947,4.398378711454871,test
39627896041506998,1578p045-2230,1578p045,2230,356907,9010,0,0,0,157.7901051479515,4.505995527166583,train
39627896041507156,1578p045-2388,1578p045,2388,356907,9010,0,0,0,157.7970879017035,4.536526542457621,train
39627896041509517,1578p045-4749,1578p045,4749,356907,9010,0,0,0,157.917803968406,4.511266584014965,train
39627896041509543,1578p045-4775,1578p045,4775,356907,9010,0,0,0,157.9191101254334,4.511617578330521,train
39627896062480366,1590p045-4078,1590p045,4078,356912,9010,0,0,0,159.1486397106522,4.388527741784851,train
39627896083452398,1603p045-4590,1603p045,4590,356917,9010,0,0,0,160.4300407930823,4.508013107695692,test
39627896100226581,1613p045-1557,1613p045,1557,356921,9010,0,0,0,161.2619051462414,4.531156861915387,train
39627896121198413,1625p045-1869,1625p045,1869,356926,9010,0,0,0,162.5329285074898,4.616613641944308,val
39627896121198609,1625p045-2065,1625p045,2065,356926,9010,0,0,0,162.5419199050908,4.546976739265353,train
39627896129587301,1630p045-2149,1630p045,2149,356928,9010,0,0,0,163.0574161820788,4.505782058726269,train
39627896137975009,1635p045-1249,1635p045,1249,356930,9010,0,0,0,163.5370136300278,4.447335499489965,train
39627896154753381,1645p045-2405,1645p045,2405,356934,9010,0,0,0,164.5860374547114,4.466320062435315,val
39627896175725740,1658p045-3244,1658p045,3244,356939,9010,0,0,0,165.8719231323385,4.447637657901531,train
39627896188309814,1665p045-4406,1665p045,4406,356942,9010,0,0,0,166.6771696644508,4.431695566799531,train
39627896188310554,1665p045-5146,1665p045,5146,356942,9010,0,0,0,166.7110547481635,4.518079295198553,train
39627896192502184,1668p045-2472,1668p045,2472,356943,9010,0,0,0,166.8323278325947,4.379148387583614,train
39627896196696238,1670p045-2222,1670p045,2222,356944,9010,0,0,0,167.0883022270378,4.560880925749197,train
39627896196696273,1670p045-2257,1670p045,2257,356944,9010,0,0,0,167.0903257721531,4.561491992145783,train
39627896209281868,1678p045-4940,1678p045,4940,356947,9010,0,0,0,167.9494575017559,4.620434213640453,val
39627896217670012,1683p045-4476,1683p045,4476,356949,9010,0,0,0,168.4507500903516,4.622196606273143,train
39627896230251561,1690p045-3113,1690p045,3113,356952,9010,0,0,0,169.1284657383583,4.528962536122696,train
39627896234443579,1693p045-827,1693p045,827,356953,9010,0,0,0,169.2681411159502,4.427475836652668,train
39627896234445636,1693p045-2884,1693p045,2884,356953,9010,0,0,0,169.4017901686639,4.61478374622168,test
39627896242833690,1698p045-2330,1698p045,2330,356955,9010,0,0,0,169.8702425262156,4.448775014883876,train
39627896247027957,1700p045-2293,1700p045,2293,356956,9010,0,0,0,170.1153478343482,4.605774501957129,val
39627896251221958,1703p045-1990,1703p045,1990,356957,9010,0,0,0,170.3341753318818,4.621289540110389,train
39627896263803559,1711p045-679,1711p045,679,356960,9010,0,0,0,171.0140868929686,4.474738763335502,train
39627896268000115,1713p045-2931,1713p045,2931,356961,9010,0,0,0,171.3859943025313,4.561543435180119,test
39627896268000503,1713p045-3319,1713p045,3319,356961,9010,0,0,0,171.4098174725036,4.467934557486571,train
39627896288970093,1726p045-1389,1726p045,1389,356966,9010,0,0,0,172.5487114246577,4.618939862149469,train
39627896293165406,1728p045-2398,1728p045,2398,356967,9010,0,0,0,172.8553498307476,4.50857889730605,train
39627896297360228,1731p045-2916,1731p045,2916,356968,9010,0,0,0,173.1294393115013,4.592068459139429,train
39627896301554472,1733p045-2856,1733p045,2856,356969,9010,0,0,0,173.3665476462351,4.41675714810857,train
39627896314138302,1741p045-3774,1741p045,3774,356972,9010,0,0,0,174.1719037426914,4.534609215928287,val
39627896318329183,1743p045-351,1743p045,351,356973,9010,0,0,0,174.2470796163558,4.511031466281852,train
39627896318333921,1743p045-5089,1743p045,5089,356973,9010,0,0,0,174.4716752084816,4.545359105280568,train
39627896322524374,1746p045-1238,1746p045,1238,356974,9010,0,0,0,174.5447136873343,4.576456650073895,train
39627896322524738,1746p045-1602,1746p045,1602,356974,9010,0,0,0,174.5606279760227,4.472644312000825,train
39627896326720196,1748p045-2756,1748p045,2756,356975,9010,0,0,0,174.8778261984208,4.526490897235846,train
39627896326722176,1748p045-4736,1748p045,4736,356975,9010,0,0,0,174.9730220162306,4.519354599473804,val
39627896339302597,1756p045-2245,1756p045,2245,356978,9010,0,0,0,175.6118277147017,4.396706770514029,val
39627896339303045,1756p045-2693,1756p045,2693,356978,9010,0,0,0,175.6364264480155,4.57209037391981,train
39627896343498542,1758p045-3886,1758p045,3886,356979,9010,0,0,0,175.9354163310763,4.423565393393804,train
39627896356080206,1766p045-2638,1766p045,2638,356982,9010,0,0,0,176.6265666106366,4.573009626897667,val
39627896360274614,1768p045-2742,1768p045,2742,356983,9010,0,0,0,176.8737825401656,4.519792123715091,train
39627896364467476,1771p045-1300,1771p045,1300,356984,9010,0,0,0,177.0584311853396,4.417579789353308,train
39627896368661203,1773p045-723,1773p045,723,356985,9010,0,0,0,177.2753718987754,4.48322153609058,train
39627896372855099,1776p045-315,1776p045,315,356986,9010,0,0,0,177.5040638267959,4.4156315922512,train
39627896389636890,1786p045-4890,1786p045,4890,356990,9010,0,0,0,178.7227157144627,4.403619296043278,test
39627896393830729,1788p045-4425,1788p045,4425,356991,9010,0,0,0,178.9335786359203,4.394419945128185,val
39627896398023027,1791p045-2419,1791p045,2419,356992,9010,0,0,0,179.1003657278846,4.45306898691604,train
39627896398024752,1791p045-4144,1791p045,4144,356992,9010,0,0,0,179.173553180637,4.500642962159149,val
39627896406412993,1796p045-3777,1796p045,3777,356994,9010,0,0,0,179.6632989618291,4.50932646612239,train
39627896414800252,1801p045-2428,1801p045,2428,356996,9010,0,0,0,180.1121859925958,4.548563617758819,train
39627896423186680,1806p045-248,1806p045,248,356998,9010,0,0,0,180.5120053888964,4.379846679156588,train
39627896423187820,1806p045-1388,1806p045,1388,356998,9010,0,0,0,180.5638938812696,4.393764961367754,train
39627896435774844,1813p045-5500,1813p045,5500,357001,9010,0,0,0,181.4802911707793,4.535769495673512,val
39627896452551530,1823p045-4970,1823p045,4970,357005,9010,0,0,0,182.4977690009467,4.519679764234115,train
39627896460937505,1828p045-2337,1828p045,2337,357007,9010,0,0,0,182.889379153178,4.475373088645473,val
39627896460939025,1828p045-3857,1828p045,3857,357007,9010,0,0,0,182.9636978768156,4.552989847219007,train
39627896460939588,1828p045-4420,1828p045,4420,357007,9010,0,0,0,182.9901444341809,4.436893027047446,train
39627896465131469,1831p045-1997,1831p045,1997,357008,9010,0,0,0,183.0989548060278,4.542105287466328,test
39627896481909328,1841p045-2640,1841p045,2640,357012,9010,0,0,0,184.1571874838877,4.587424566139974,train
39627896486103708,1843p045-2716,1843p045,2716,357013,9010,0,0,0,184.4222873363398,4.429691244959105,train
39627896494491583,1848p045-1983,1848p045,1983,357015,9010,0,0,0,184.8583484930099,4.510404548038066,val
39627896502881072,1853p045-2864,1853p045,2864,357017,9010,0,0,0,185.4080629021759,4.50725408737892,train
39627896528045880,1868p045-1848,1868p045,1848,357023,9010,0,0,0,186.8726727811593,4.381643999208499,train
39627896536433424,1873p045-784,1873p045,784,357025,9010,0,0,0,187.3179365926287,4.389183952076932,val
39627896557406153,1886p045-1993,1886p045,1993,357030,9010,0,0,0,188.6321753283817,4.425034455694616,val
39627896557407126,1886p045-2966,1886p045,2966,357030,9010,0,0,0,188.6804852751545,4.461273261904832,train
39627896561599338,1888p045-874,1888p045,874,357031,9010,0,0,0,188.8179014998884,4.38534706590068,train
39627896565797147,1891p045-4379,1891p045,4379,357032,9010,0,0,0,189.2512285941433,4.612871115995371,val
39627896569988615,1894p045-1543,1894p045,1543,357033,9010,0,0,0,189.3638732494603,4.613946629932921,train
39627896569990060,1894p045-2988,1894p045,2988,357033,9010,0,0,0,189.4333933436441,4.607275982408449,train
39627896590963646,1906p045-5054,1906p045,5054,357038,9010,0,0,0,190.7637557302226,4.409707737198065,train
39627896595154795,1909p045-1899,1909p045,1899,357039,9010,0,0,0,190.8818974611202,4.40522707803775,train
39627896599349731,1911p045-2531,1911p045,2531,357040,9010,0,0,0,191.1598709641012,4.535884825463678,train
39627896628708571,1929p045-1243,1929p045,1243,357047,9010,0,0,0,192.8503197344705,4.47205741162971,train
39627896632903047,1931p045-1415,1931p045,1415,357048,9010,0,0,0,193.1068594538082,4.450803643904464,train
39627896632905334,1931p045-3702,1931p045,3702,357048,9010,0,0,0,193.21490839104,4.547122387548852,train
39627896637096456,1934p045-520,1934p045,520,357049,9010,0,0,0,193.3107385749354,4.465230316843329,train
39627896637096965,1934p045-1029,1934p045,1029,357049,9010,0,0,0,193.333544735023,4.523520737079551,train
39627896641292066,1936p045-1826,1936p045,1826,357050,9010,0,0,0,193.6236048809679,4.473873537908936,test
39627896641295572,1936p045-5332,1936p045,5332,357050,9010,0,0,0,193.7813916162748,4.463957066183672,train
39627896645486944,1939p045-2400,1939p045,2400,357051,9010,0,0,0,193.8822739245153,4.611150988867882,train
39627896649684835,1941p045-5987,1941p045,5987,357052,9010,0,0,0,194.2893219293047,4.535176536412742,train
39627896679044405,1959p045-5429,1959p045,5429,357059,9010,0,0,0,196.0397211270398,4.434475133115849,train
39627896687429269,1964p045-1685,1964p045,1685,357061,9010,0,0,0,196.3761337295108,4.410153015737177,train
39627896691626306,1966p045-4418,1966p045,4418,357062,9010,0,0,0,196.7547337341938,4.389229241591764,test
39627896700012706,1971p045-2210,1971p045,2210,357064,9010,0,0,0,197.1565750768364,4.543759509530017,val
39627896712597016,1979p045-3608,1979p045,3608,357067,9010,0,0,0,197.957365467858,4.48747919702316,train
39627896716791774,1981p045-4062,1981p045,4062,357068,9010,0,0,0,198.2423390371303,4.429810410545655,test
39627896725178529,1986p045-2209,1986p045,2209,357070,9010,0,0,0,198.6572789061233,4.44557624673747,train
39627896737760201,1994p045-969,1994p045,969,357073,9010,0,0,0,199.3456661223971,4.526577776898908,train
39627896741955280,1996p045-1744,1996p045,1744,357074,9010,0,0,0,199.6235093153515,4.502780502047963,val
39627896746151132,1999p045-3292,1999p045,3292,357075,9010,0,0,0,199.9615497236491,4.551502669469789,train
39627896750343685,2001p045-1541,2001p045,1541,357076,9010,0,0,0,200.1209932666986,4.588400561741675,train
39627896758732561,2006p045-1809,2006p045,1809,357078,9010,0,0,0,200.6325531065553,4.457243426322409,train
39627896762925579,2009p045-523,2009p045,523,357079,9010,0,0,0,200.8293952234877,4.570094486571343,test
39627896767122064,2011p045-2704,2011p045,2704,357080,9010,0,0,0,201.1609087453669,4.510084597279394,train
39627896771318047,2014p045-4383,2014p045,4383,357081,9010,0,0,0,201.4849030456042,4.576085712660265,train
39627896775508074,2016p045-106,2016p045,106,357082,9010,0,0,0,201.5634807745129,4.462584184884014,train
39627896775508090,2016p045-122,2016p045,122,357082,9010,0,0,0,201.5641312165353,4.463359459956608,test
39627896779703029,2019p045-757,2019p045,757,357083,9010,0,0,0,201.8475358147446,4.459904463293805,train
39627896779705489,2019p045-3217,2019p045,3217,357083,9010,0,0,0,201.9840657424835,4.558035811297845,train
39627896796482478,2029p045-2990,2029p045,2990,357087,9010,0,0,0,202.9410032453194,4.582729803306146,train
39627896800674758,2031p045-966,2031p045,966,357088,9010,0,0,0,203.1096709095598,4.5215364482164,train
39627896804869852,2034p045-1756,2034p045,1756,357089,9010,0,0,0,203.3908505272438,4.48213383080448,train
39627896804870961,2034p045-2865,2034p045,2865,357089,9010,0,0,0,203.4396383838058,4.54521547804414,train
39627896804870965,2034p045-2869,2034p045,2869,357089,9010,0,0,0,203.4397652113736,4.415504567518191,train
39627896809064886,2036p045-2486,2036p045,2486,357090,9010,0,0,0,203.6867267683778,4.48530640849237,train
39627896809064904,2036p045-2504,2036p045,2504,357090,9010,0,0,0,203.687400756694,4.485493933756421,train
39627896813259755,2039p045-3051,2039p045,3051,357091,9010,0,0,0,203.9744549526577,4.563170829647945,train
39627896817452998,2041p045-1990,2041p045,1990,357092,9010,0,0,0,204.1653172382824,4.481235173628568,train
39627896821646783,2044p045-1471,2044p045,1471,357093,9010,0,0,0,204.3853672824037,4.447232915939077,train
39627896821650898,2044p045-5586,2044p045,5586,357093,9010,0,0,0,204.5661397693183,4.542601669690575,train
39627896830036943,2049p045-3023,2049p045,3023,357095,9010,0,0,0,204.937714531016,4.515684062484368,train
39627896838423313,2054p045-785,2054p045,785,357097,9010,0,0,0,205.3582722000962,4.401042813083657,test
39627896842619098,2056p045-2266,2056p045,2266,357098,9010,0,0,0,205.6849234448624,4.516502538965161,train
39627896851006383,2061p045-943,2061p045,943,357100,9010,0,0,0,206.1146444324013,4.502380013418127,train
39627896859395526,2066p045-1478,2066p045,1478,357102,9010,0,0,0,206.6244933872646,4.455813209342462,val
39627896859400114,2066p045-6066,2066p045,6066,357102,9010,0,0,0,206.809296979895,4.613808941259007,train
39627896867784232,2072p045-1576,2072p045,1576,357104,9010,0,0,0,207.1554680427407,4.395370512783701,train
39627896867785003,2072p045-2347,2072p045,2347,357104,9010,0,0,0,207.1928202237639,4.582142742305056,train
39627896867787228,2072p045-4572,2072p045,4572,357104,9010,0,0,0,207.2977539283338,4.477747758250454,train
39627896871977235,2074p045-275,2074p045,275,357105,9010,0,0,0,207.337478608082,4.479044794715522,train
39627896880370095,2079p045-4527,2079p045,4527,357107,9010,0,0,0,208.0007968649812,4.542724832591593,test
39627896892952907,2087p045-4427,2087p045,4427,357110,9010,0,0,0,208.7922579399211,4.43172138937963,train
39627896905531972,2094p045-580,2094p045,580,357113,9010,0,0,0,209.3594766858303,4.594865661190572,train
39627896905534128,2094p045-2736,2094p045,2736,357113,9010,0,0,0,209.4741152718671,4.376107805458405,train
39627896905535300,2094p045-3908,2094p045,3908,357113,9010,0,0,0,209.5314152360375,4.475884378096715,train
39627896909727084,2097p045-1388,2097p045,1388,357114,9010,0,0,0,209.6398414189092,4.53446921085636,train
39627896909727534,2097p045-1838,2097p045,1838,357114,9010,0,0,0,209.6606914363721,4.502362648666145,train
39627896913922151,2099p045-2151,2099p045,2151,357115,9010,0,0,0,209.9259760149958,4.467862764337315,train
39627896918114678,2102p045-374,2102p045,374,357116,9010,0,0,0,210.0981836365727,4.391335572717633,train
39627896918116793,2102p045-2489,2102p045,2489,357116,9010,0,0,0,210.1961128509604,4.44223957915984,train
39627896918116901,2102p045-2597,2102p045,2597,357116,9010,0,0,0,210.2018506620006,4.42524423336315,train
39627896930698802,2109p045-1586,2109p045,1586,357119,9010,0,0,0,210.9064735202727,4.523935261073106,train
39627896930700960,2109p045-3744,2109p045,3744,357119,9010,0,0,0,211.0106645279629,4.478125529363367,train
39627896930701280,2109p045-4064,2109p045,4064,357119,9010,0,0,0,211.0257433554165,4.578510712894034,train
39627896934892149,2112p045-629,2112p045,629,357120,9010,0,0,0,211.1140014307974,4.510237859040693,train
39627896934896747,2112p045-5227,2112p045,5227,357120,9010,0,0,0,211.3270111684748,4.568594334003714,train
39627896947475467,2119p045-1035,2119p045,1035,357123,9010,0,0,0,211.8874120786551,4.443898921458314,train
39627896955865830,2124p045-2790,2124p045,2790,357125,9010,0,0,0,212.4766101082636,4.593514613732172,train
39627896964252476,2129p045-828,2129p045,828,357127,9010,0,0,0,212.8771189947438,4.523136773844691,train
39627896968446128,2132p045-176,2132p045,176,357128,9010,0,0,0,213.0996550325412,4.404701842201452,train
39627896968449620,2132p045-3668,2132p045,3668,357128,9010,0,0,0,213.259241782006,4.553198701041956,train
39627896976836606,2137p045-2046,2137p045,2046,357130,9010,0,0,0,213.6914303709958,4.501993332569467,train
39627896976838773,2137p045-4213,2137p045,4213,357130,9010,0,0,0,213.7878494769424,4.570697104518895,train
39627896985223849,2142p045-681,2142p045,681,357132,9010,0,0,0,214.1249312225815,4.429737579271274,train
39627896985226496,2142p045-3328,2142p045,3328,357132,9010,0,0,0,214.2533513133597,4.461574291634436,train
39627896989420545,2144p045-3073,2144p045,3073,357133,9010,0,0,0,214.4800355822136,4.61530029752528,test
39627896997807849,2149p045-1769,2149p045,1769,357135,9010,0,0,0,214.9177280858938,4.595017594196903,train
39627896997809014,2149p045-2934,2149p045,2934,357135,9010,0,0,0,214.9716030286138,4.471595334723345,train
39627896997810003,2149p045-3923,2149p045,3923,357135,9010,0,0,0,215.0140169621759,4.436634781615743,val
39627896997810779,2149p045-4699,2149p045,4699,357135,9010,0,0,0,215.0488482438602,4.378036956077866,train
39627896997811312,2149p045-5232,2149p045,5232,357135,9010,0,0,0,215.0708640078215,4.587638273378025,test
39627897010391260,2157p045-2268,2157p045,2268,357138,9010,0,0,0,215.7278107471523,4.506560407322378,train
39627897010392230,2157p045-3238,2157p045,3238,357138,9010,0,0,0,215.7785695125564,4.421082183506526,train
39627897014584502,2159p045-1206,2159p045,1206,357139,9010,0,0,0,215.9161885642638,4.60967028754517,train
39627897018780311,2162p045-2711,2162p045,2711,357140,9010,0,0,0,216.2278629351664,4.431185523733099,train
39627897018780577,2162p045-2977,2162p045,2977,357140,9010,0,0,0,216.2391413349489,4.57777551212591,test
39627897027166631,2167p045-423,2167p045,423,357142,9010,0,0,0,216.620257980213,4.449842584046611,train
39627897039750280,2174p045-1160,2174p045,1160,357145,9010,0,0,0,217.4108861843321,4.4857571068385,train
39627897039752627,2174p045-3507,2174p045,3507,357145,9010,0,0,0,217.5264379656327,4.569904734653472,train
39627897043945153,2177p045-1729,2177p045,1729,357146,9010,0,0,0,217.6872535538421,4.556197403579088,train
39627897043947030,2177p045-3606,2177p045,3606,357146,9010,0,0,0,217.7667218440848,4.468912558853149,train
39627897056528216,2184p045-1880,2184p045,1880,357149,9010,0,0,0,218.4125072629526,4.529506614108135,train
39627897060720873,2187p045-233,2187p045,233,357150,9010,0,0,0,218.6155411143774,4.61177120809323,train
39627897060723434,2187p045-2794,2187p045,2794,357150,9010,0,0,0,218.7368902819414,4.38979001475634,train
39627897069111803,2192p045-2555,2192p045,2555,357152,9010,0,0,0,219.2329299665788,4.517979450947314,test
39627897073304170,2194p045-618,2194p045,618,357153,9010,0,0,0,219.3819013283065,4.583082734651071,train
39627897077501460,2197p045-3604,2197p045,3604,357154,9010,0,0,0,219.7688129432512,4.474381398879851,train
39627897081692678,2199p045-518,2199p045,518,357155,9010,0,0,0,219.8811618017362,4.456838213869324,val
39627897085891111,2202p045-4647,2202p045,4647,357156,9010,0,0,0,220.2859233792587,4.528028095253141,train
39627897090082010,2204p045-1242,2204p045,1242,357157,9010,0,0,0,220.4117394141177,4.528919666816453,train
39627897090083169,2204p045-2401,2204p045,2401,357157,9010,0,0,0,220.4648121521201,4.385194861707893,test
39627897090084233,2204p045-3465,2204p045,3465,357157,9010,0,0,0,220.5104404170247,4.614251053712451,train
39627897090085461,2204p045-4693,2204p045,4693,357157,9010,0,0,0,220.5694299091622,4.610603825009218,train
39627897094277913,2207p045-2841,2207p045,2841,357158,9010,0,0,0,220.7516183187886,4.542593675241303,train
39627897094279560,2207p045-4488,2207p045,4488,357158,9010,0,0,0,220.8318493982086,4.471720425698216,train
39627897102668331,2212p045-4651,2212p045,4651,357160,9010,0,0,0,221.3321912054042,4.50549151623475,train
39627897115251264,2219p045-4672,2219p045,4672,357163,9010,0,0,0,222.0806844461874,4.557029001096756,val
39627897119441179,2222p045-283,2222p045,283,357164,9010,0,0,0,222.1285258282989,4.61168424502412,train
39627897123639050,2224p045-3850,2224p045,3850,357165,9010,0,0,0,222.5367524377943,4.376749005898133,train
39627897132024633,2229p045-825,2229p045,825,357167,9010,0,0,0,222.9019832049536,4.436034798593743,train
39627901481518620,1229p047-1564,1229p047,1564,358204,9010,0,0,0,122.9014595997174,4.746728160332713,train
39627901489910589,1234p047-4925,1234p047,4925,358206,9010,0,0,0,123.5543181512874,4.698498001231386,train
39627901502490396,1242p047-1820,1242p047,1820,358209,9010,0,0,0,124.1690187708218,4.826391580794395,train
39627901506683945,1244p047-1065,1244p047,1065,358210,9010,0,0,0,124.3855388405455,4.86889359215458,train
39627901519269949,1252p047-4157,1252p047,4157,358213,9010,0,0,0,125.2763085453751,4.628938466257069,test
39627901523463679,1254p047-3583,1254p047,3583,358214,9010,0,0,0,125.5173564175163,4.849365440563029,train
39627901531851735,1259p047-3031,1259p047,3031,358216,9010,0,0,0,125.9466279536007,4.777891826985889,train
39627901531854557,1259p047-5853,1259p047,5853,358216,9010,0,0,0,126.0421604860965,4.84800623083404,test
39627901565408582,1279p047-5446,1279p047,5446,358224,9010,0,0,0,128.0628111020408,4.874451210464621,train
39627901569598658,1282p047-1218,1282p047,1218,358225,9010,0,0,0,128.1512039772154,4.751663741784113,train
39627901590576417,1294p047-7457,1294p047,7457,358230,9010,0,0,0,129.6086186684936,4.793881699347965,train
39627901598959470,1299p047-1902,1299p047,1902,358232,9010,0,0,0,129.9317961833906,4.694730553932223,train
39627901607348846,1304p047-2670,1304p047,2670,358234,9010,0,0,0,130.4986316327422,4.768374777261315,train
39627901607350941,1304p047-4765,1304p047,4765,358234,9010,0,0,0,130.5917155081089,4.766236825110176,train
39627901624128708,1314p047-5316,1314p047,5316,358238,9010,0,0,0,131.6048539526588,4.685955751128578,train
39627901628320071,1317p047-2375,1317p047,2375,358239,9010,0,0,0,131.7133275120954,4.646803297811049,train
39627901649290478,1329p047-1262,1329p047,1262,358244,9010,0,0,0,132.905446734884,4.865754848214797,train
39627901661872897,1337p047-769,1337p047,769,358247,9010,0,0,0,133.656750973472,4.865288934950414,train
39627901678652495,1347p047-3151,1347p047,3151,358251,9010,0,0,0,134.7815718159173,4.742874105322687,train
39627901687041208,1352p047-3256,1352p047,3256,358253,9010,0,0,0,135.299434453195,4.816342716395662,train
39627901691234338,1355p047-2082,1355p047,2082,358254,9010,0,0,0,135.4674341659448,4.833812457640594,train
39627901695428991,1357p047-2431,1357p047,2431,358255,9010,0,0,0,135.7323387050834,4.72991640808186,test
39627901716402088,1370p047-4008,1370p047,4008,358260,9010,0,0,0,137.0875746230643,4.849839017171001,train
39627901720593794,1372p047-1410,1372p047,1410,358261,9010,0,0,0,137.1882446099739,4.813847245642695,train
39627901745759518,1387p047-1310,1387p047,1310,358267,9010,0,0,0,138.6905702932222,4.784159172033944,val
39627901749954546,1390p047-2034,1390p047,2034,358268,9010,0,0,0,138.9652327031079,4.792325300174516,train
39627901749958579,1390p047-6067,1390p047,6067,358268,9010,0,0,0,139.1197770608306,4.744028675137189,test
39627901775122944,1405p047-4608,1405p047,4608,358274,9010,0,0,0,140.5950585824265,4.625901233853587,val
39627901796089993,1417p047-137,1417p047,137,358279,9010,0,0,0,141.6463138209732,4.670402389808793,train
39627901796094687,1417p047-4831,1417p047,4831,358279,9010,0,0,0,141.844260075652,4.821110926194923,train
39627901796094967,1417p047-5111,1417p047,5111,358279,9010,0,0,0,141.8549706323913,4.647666232052159,train
39627901800285437,1420p047-1277,1420p047,1277,358280,9010,0,0,0,141.941400881738,4.757753921952638,train
39627901812869083,1427p047-2011,1427p047,2011,358283,9010,0,0,0,142.7223831428772,4.64598255646585,test
39627901850619271,1450p047-3463,1450p047,3463,358292,9010,0,0,0,145.1244650427915,4.67317872847366,train
39627901859006004,1455p047-1588,1455p047,1588,358294,9010,0,0,0,145.4841462754828,4.794431551306469,train
39627901867395557,1460p047-2533,1460p047,2533,358296,9010,0,0,0,146.013619468875,4.639757474400534,val
39627901871590718,1462p047-3390,1462p047,3390,358297,9010,0,0,0,146.3021539204804,4.858745403618093,test
39627901871591300,1462p047-3972,1462p047,3972,358297,9010,0,0,0,146.3332880449163,4.63973496841732,train
39627901913533760,1487p047-3392,1487p047,3392,358307,9010,0,0,0,148.8404963409681,4.669750305421892,train
39627901926114094,1495p047-814,1495p047,814,358310,9010,0,0,0,149.4603549394761,4.853197237349876,train
39627901926114372,1495p047-1092,1495p047,1092,358310,9010,0,0,0,149.4759392009574,4.800769533777314,val
39627901938699509,1502p047-3317,1502p047,3317,358313,9010,0,0,0,150.3221440522021,4.667014108843263,train
39627901951283837,1510p047-4733,1510p047,4733,358316,9010,0,0,0,151.1610857502886,4.827666053364225,train
39627901963866074,1517p047-4058,1517p047,4058,358319,9010,0,0,0,151.8866796223093,4.671763482816845,train
39627901976447239,1525p047-2311,1525p047,2311,358322,9010,0,0,0,152.5222200381058,4.632887522998776,val
39627902010000822,1545p047-1462,1545p047,1462,358330,9010,0,0,0,154.5034618823177,4.649295211115994,train
39627902014194950,1548p047-1286,1548p047,1286,358331,9010,0,0,0,154.7619957380307,4.653910908541677,train
39627902014196256,1548p047-2592,1548p047,2592,358331,9010,0,0,0,154.8384889819138,4.67133134892537,train
39627902014196634,1548p047-2970,1548p047,2970,358331,9010,0,0,0,154.862407881248,4.700246277575006,train
39627902014197401,1548p047-3737,1548p047,3737,358331,9010,0,0,0,154.9089032273955,4.746437576216219,test
39627902018389643,1550p047-1675,1550p047,1675,358332,9010,0,0,0,155.0425649656269,4.724014366443122,train
